FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,M_Density
8183,0,2017,0,0.0805369,0.422819,0.167785,0,6.2005801,3.43399,4.1108699,5.9414201,6.3998399,4.6928701,0,
8184,0,2017,0,0.0536913,0.812081,0.134228,0,5.7071099,4.45263,5.8888798,0,6.6092801,6.4484401,1,
8185,0,2017,0,0.127517,0.778524,0.0939597,0,6.2363701,4.7957902,6.8378201,4.2207098,7.0613298,6.5883799,1,
8186,0,2017,0,0.812081,0.120805,0.0671141,0,6.53053,4.5629802,7.26896,4.1108699,7.43536,5.8923302,1,
8187,0,2017,0,0.214765,0.302013,0.483221,0,6.9476099,0,7.4934502,5.1985002,7.72294,5.5434499,1,
8188,0,2017,0,0.355705,0.275168,0.342282,0,7.0633101,0,7.4448299,0,7.9511399,5.1985002,1,
8189,0,2017,0,0,0.0738255,0.926175,0,6.9591298,4.45263,7.4974799,5.3619099,8.1389198,5.5959301,1,
8190,0,2017,0,0.154362,0.241611,0.604027,0,7.1238399,3.43399,7.6367302,4.5629802,8.2979498,5.5570998,1,
8191,0,2017,0,0.127517,0.187919,0.644295,0,7.3678298,4.5629802,7.80091,5.0367599,8.4356604,5.0367599,2,
8192,0,2017,0,0.221477,0.0067114,0.771812,0,7.5099201,5.2631798,7.8924699,6.0426302,8.54809,5.9319801,1,
8193,0,2017,0,0.134228,0.0805369,0.785235,0,7.67416,4.5629802,7.9311399,4.45263,8.6281796,6.2483101,1,
8197,0,2017,0,0.187919,0.154362,0.657718,0,7.8425102,4.5629802,8.0085001,5.0172801,8.7069902,5.8603802,0,
8198,0,2017,0,0.42953,0,0.57047,0,7.88411,5.5570998,7.8222499,5.1985002,8.7835798,6.7294698,2,
8199,0,2017,0,0.147651,0,0.852349,0,7.9304399,6.3174801,7.5479999,6.0722799,8.8573303,7.2536302,2,
8200,3,2017,1,0,0.268456,0.731544,0,0,3.43399,7.3859801,7.5605998,3.43399,6.35289,0,
8245,0,2016,0,0,0.214765,0,0,7.1486402,4.1108699,7.4122701,5.2631798,8.6938105,5.1985002,1,0
8246,0,2016,0,0,0,0.187919,0,7.3532701,5.2631798,7.6566501,5.8301501,8.7787399,5.5570998,2,0
8247,0,2016,0,0,0,0,0,7.1634402,6.32621,7.51195,6.7737799,8.8586397,6.5611901,1,2.0833299
8248,0,2016,0,0,0,0,0,6.6092801,5.98037,7.31707,6.99933,8.9338102,6.2363701,2,0
8249,0,2016,0,0,0.52349,0,0,5.1700802,4.2207098,7.2305598,6.8112102,9.0046101,4.1108699,1,0
8250,0,2016,0,0,0.302013,0,0,4.6928701,3.43399,7.31707,6.62854,9.04848,3.43399,1,0
8251,0,2016,0,0,0.261745,0,0,6.10252,4.1108699,7.51195,6.5815101,8.9868603,6.29496,1,0
8252,0,2016,0,0,0.85906,0,0,6.8611002,4.1108699,7.72715,4.82586,8.9229898,5.6261301,0,0
8253,0,2016,0,0,0.221477,0,0,7.3276901,4.5629802,7.9212799,5.35186,8.85711,6.0650301,0,2.0833299
8254,0,2016,0,0,0.288591,0,0,7.6532202,0,7.9574099,6.4288602,8.7896299,3.77107,2,4.1666698
8255,0,2016,0,0.0067114,0.597315,0,0,7.7603798,3.43399,7.9915299,6.36904,8.7196999,4.5629802,1,
8256,0,2017,0,0,0,0,0,7.1634402,6.32621,7.51195,6.7737799,8.8586397,6.5611901,1,0
8257,0,2017,0,0,0,0,0,6.6092801,5.98037,7.31707,6.99933,8.9338102,6.2363701,2,0
8258,0,2017,0,0,0.52349,0,0,5.1700802,4.2207098,7.2305598,6.8112102,9.0046101,4.1108699,1,0
8259,0,2017,0,0,0.302013,0,0,4.6928701,3.43399,7.31707,6.62854,9.04848,3.43399,1,0
8260,0,2017,0,0,0.261745,0,0,6.10252,4.1108699,7.51195,6.5815101,8.9868603,6.29496,1,0
8261,0,2017,0,0,0.85906,0,0,6.8611002,4.1108699,7.72715,4.82586,8.9229898,5.6261301,0,0
8262,0,2017,0,0,0.221477,0,0,7.3276901,4.5629802,7.9212799,5.35186,8.85711,6.0650301,0,2.0833299
8263,0,2017,0,0,0.288591,0,0,7.6532202,0,7.9574099,6.4288602,8.7896299,3.77107,2,4.1666698
8264,0,2017,0,0.0067114,0.597315,0,0,7.7603798,3.43399,7.9915299,6.36904,8.7196999,4.5629802,1,
8265,0,2017,0,0.100671,0.0067114,0.241611,0,7.7062602,5.35186,7.9939399,5.6021199,8.6457901,5.8183298,1,
8266,0,2017,0,0,0.469799,0.248322,0,7.65027,3.43399,7.98982,4.6928701,8.5708704,5.3814301,0,
8267,0,2017,0,0,0.0671141,0.268456,0,7.5529799,4.51086,8.0257301,5.8183298,8.4978704,5.1985002,1,
8268,0,2017,0,0.181208,0.322148,0.42953,0,7.40382,3.43399,8.0312796,5.6970401,8.4100103,6.0001602,1,
8269,0,2017,0,0,0.0536913,0.0201342,0,7.2836099,5.0172801,8.0288496,5.9319801,8.2803297,5.6970401,2,
8270,0,2017,0,0,0.52349,0,0,7.26302,4.1108699,8.0603504,6.6332502,8.1333599,5.98037,1,
8271,0,2017,0,0,0.33557,0.174497,0,7.29036,3.43399,8.1227398,6.4864802,7.9475498,6.3885102,1,
8272,0,2017,0,0,0.389262,0.496644,0,7.0824099,4.1108699,8.1953497,5.0172801,7.72434,4.2207098,1,
8273,0,2017,0,0,0.134228,0.442953,0,6.64329,4.7957902,8.27384,6.2632599,7.44912,6.1310301,1,
8274,0,2017,0,0,0.449664,0.234899,0,6.1114702,4.2207098,8.3617296,6.3070898,7.0964999,5.1700802,2,
8275,0,2017,0,0,0.127517,0.872483,0,5.2631798,0,8.43396,6.77672,6.5521002,6.3998399,0,
8276,0,2017,0,0,0,0.993289,0,5.6261301,6.2761798,8.5037098,6.6989498,5.2508898,6.5976801,2,
8277,0,2017,0,0.66443,0,0.33557,0,6.0576701,5.6490402,8.5130997,5.9025402,5.8183298,6.8650398,3,
8278,0,2017,0,0.107383,0.187919,0.704698,0,4.1108699,0,8.3884001,5.35186,6.5218301,6.1835999,4,
8279,0,2017,0,0,0.0738255,0.926175,0,4.7957902,4.82586,8.24722,6.6758499,7.0633101,5.5503201,3,
8280,0,2017,0,0,0.0671141,0.932886,0,4.7957902,4.2207098,8.0851803,7.2068701,7.2905698,6.35289,1,
8281,0,2017,0,0,0.355705,0.328859,0,5.1399398,3.43399,7.89642,7.3068399,6.8490901,3.43399,2,
8282,0,2017,0,0,0.261745,0.738255,0,5.6021199,3.43399,7.6740699,7.3699799,6.2005801,6.0650301,0,
8283,0,2017,0,0,0.161074,0.838926,0,4.8542099,3.43399,7.4148898,7.5174298,5.0172801,6.55302,0,
8284,0,2017,0,0,0.362416,0.530201,0,0,0,7.1441698,7.2739601,3.43399,4.9064898,1,
8285,0,2017,0,0,0,0,0,6.14574,5.9945798,6.9871802,6.7371302,6.1114702,0,0,
8286,0,2017,0,0,0.0201342,0,0,6.8299799,6.0650301,6.2648902,5.5149899,6.9425998,0,0,
8287,0,2017,0,0,0.677852,0.308725,0,5.9059,4.45263,5.0910201,4.1108699,7.0912199,5.9319801,1,
8288,0,2017,0,0,0.228188,0.496644,0,5.6490402,3.43399,5.8603802,5.8301501,7.1634402,3.77107,0,
8289,0,2017,0,0.0268456,0.0067114,0.966443,0,4.1108699,5.1399398,6.8230901,6.4416099,7.3651299,6.2432299,1,
8290,0,2017,0,0.892617,0.0402685,0.0671141,0,5.2631798,5.0910201,7.3210301,5.6919298,7.6040401,5.8923302,1,
8291,0,2017,0,0.731544,0.268456,0,0,6.4047999,3.43399,7.6538301,5.8021202,7.8246999,5.7853599,2,
8292,0,2017,0,0.147651,0.147651,0.657718,0,6.4769702,0,7.74544,5.3909101,8.0179701,5.7266598,1,
8293,0,2017,0,0,0,0.0738255,0,6.1202598,5.3814301,7.7749801,5.8888798,8.1836596,5.6970401,1,
8294,0,2017,0,0,0,0.288591,0,6.6394501,5.3619099,7.85957,5.9414201,8.2736101,5.7071099,2,
8295,0,2017,0,0,0.288591,0.711409,0,6.94134,4.2207098,7.9763098,3.43399,8.3683701,6.4748302,2,
8296,0,2017,0,0,0.208054,0.791946,0,7.1770301,4.6928701,8.0943604,4.45263,8.4637003,6.32621,1,
8297,0,2017,0,0,0.14094,0.85906,0,7.4372401,4.5629802,8.1205101,6.0451698,8.5570097,5.5503201,0,
8301,0,2017,0,0,0,1,0,7.6212001,5.6490402,7.9984899,6.0138202,8.6468601,5.8603802,2,
8302,0,2017,0,0.0201342,0,0.791946,0,7.6298699,5.6261301,7.7739401,5.71207,8.73244,6.7294698,3,
8303,0,2017,0,0,0.187919,0.315436,0,7.70471,3.77107,7.4844398,5.0172801,8.8135204,7.2536302,2,
8304,2,2017,1,0,0,1,0,7.56109,5.2631798,8.0656605,6.3885102,8.6096802,5.9716501,2,
8305,3,2017,1,0,0.697987,0.302013,0,6.1136799,4.1108699,7.8442402,6.68648,7.2765498,6.1835999,1,
8348,0,2016,0,0,0.107383,0,0,7.3245602,4.45263,7.2669802,6.3985901,8.8964596,5.1700802,1,2.0833299
8349,0,2016,0,0,0.0067114,0,0,6.92767,5.2508898,6.8927202,6.2415199,8.9665203,5.9319801,2,0
8350,0,2016,0,0,0.0268456,0,0,6.5419002,5.1700802,6.6605701,6.27777,9.0331202,5.6490402,2,0
8351,0,2016,0,0,0.577181,0,0,5.3619099,4.2207098,6.8927202,5.1700802,9.0134401,0,0,0
8352,0,2016,0,0,0.255034,0,0,5.71207,4.45263,7.26544,5.9945798,8.9470301,5.0172801,1,2.0833299
8353,0,2016,0,0,0.422819,0,0,6.7842698,4.1108699,7.56703,5.9716501,8.87749,4.82586,0,0
8354,0,2017,0,0,0.0067114,0,0,6.92767,5.2508898,6.8927202,6.2415199,8.9665203,5.9319801,2,0
8355,0,2017,0,0,0.0268456,0,0,6.5419002,5.1700802,6.6605701,6.27777,9.0331202,5.6490402,2,0
8356,0,2017,0,0,0.577181,0,0,5.3619099,4.2207098,6.8927202,5.1700802,9.0134401,0,0,0
8357,0,2017,0,0,0.255034,0,0,5.71207,4.45263,7.26544,5.9945798,8.9470301,5.0172801,1,2.0833299
8358,0,2017,0,0,0.422819,0,0,6.7842698,4.1108699,7.56703,5.9716501,8.87749,4.82586,0,0
8359,0,2017,0,0,0.838926,0,0,7.2988701,4.51086,7.6972499,3.77107,8.8048496,4.51086,3,2.0833299
8360,0,2017,0,0,0.805369,0,0,7.6384001,4.1108699,7.7223201,4.8542099,8.7293396,5.5503201,0,0
8361,0,2017,0,0,0.194631,0,0,7.8917799,4.7957902,7.7758498,5.9716501,8.6514997,5.3619099,2,
8362,0,2017,0,0,0.496644,0.0738255,0.100671,7.9383602,3.43399,7.77002,4.9064898,8.5708704,3.43399,0,
8363,0,2017,0,0.0536913,0.0134228,0.315436,0,7.8889399,5.2508898,7.7635598,5.7853599,8.4841805,6.0650301,0,
8364,0,2017,0,0,0.187919,0.503356,0,7.7954502,0,7.8189101,6.2825198,8.3961201,5.8888798,0,
8365,0,2017,0,0,0.738255,0.201342,0,7.70471,4.1108699,7.8157001,5.8603802,8.3113298,5.3619099,0,
8366,0,2017,0,0,0.167785,0,0,7.62217,4.5629802,7.8119502,6.19311,8.2214899,5.1985002,3,
8367,0,2017,0,0,0.395973,0.0201342,0,7.6118102,3.43399,7.8597698,5.5959301,8.0565205,4.2207098,4,
8368,0,2017,0,0,0.442953,0.281879,0,7.6041598,3.43399,7.9503002,5.2508898,7.8647699,5.5570998,1,
8369,0,2017,0,0,0.221477,0.268456,0,7.37988,4.1108699,8.0369997,4.7957902,7.6341,4.7957902,1,
8370,0,2017,0,0,0.322148,0.52349,0,7.16748,3.43399,8.14186,6.1114702,7.32652,5.8640299,1,
8371,0,2017,0,0,0.832215,0,0,6.8606,5.0172801,8.2387505,4.45263,6.8378201,4.45263,0,
8372,0,2017,0,0,0.704698,0,0,6.5710101,4.7957902,8.3176498,6.3808098,5.9319801,3.43399,0,
8373,0,2017,0,0,0,0.684564,0,6.6409898,5.8888798,8.40417,6.6671801,4.2207098,6.0426302,2,
8374,0,2017,0,0.516779,0.033557,0.449664,0,6.77672,4.9064898,8.4932499,5.3094902,6.3846798,6.60185,4,
8375,0,2017,0,0.0939597,0.597315,0.308725,0,6.2632599,3.43399,8.3635702,5.71207,7.02847,6.0956998,0,
8376,0,2017,0,0,0.328859,0.597315,0,5.98037,4.1108699,8.2140198,6.80406,7.3319402,4.82586,1,
8377,0,2017,0,0,0.107383,0.892617,0,6.3833899,4.1108699,8.0386496,6.8257599,7.4861398,6.4109201,2,
8378,0,2017,0,0,0.543624,0.456376,0,5.8021202,3.77107,7.8270001,6.8062701,7.1996398,5.8888798,1,
8379,0,2017,0,0,0.348993,0.651007,0,5.7266598,3.43399,7.56109,6.9289699,6.9060001,6.3885102,1,
8380,0,2017,0,0,0,1,0,6.2483101,5.3909101,7.2073698,7.2186198,6.5295701,6.7720098,0,
8381,0,2017,0,0,0.0738255,0.926175,0,5.3619099,4.6928701,6.70575,7.3683701,5.4925199,5.6261301,1,
8382,0,2017,0,0,0,0,0,5.8888798,5.7266598,6.1835999,6.97473,5.8021202,0,0,
8383,0,2017,0,0,0,0,0,6.6531301,6.0001602,5.9025402,6.5557599,6.5976801,0,0,
8384,0,2017,0,0,0.315436,0.583893,0,6.7624602,3.43399,3.43399,6.4937501,7.1486402,5.35186,1,
8385,0,2017,0,0,0.42953,0.463087,0.107383,6.6409898,3.43399,6.29954,6.6245899,7.5225902,5.8021202,0,
8386,0,2017,0,0.228188,0.147651,0.577181,0.0469799,6.43817,4.5629802,6.9921498,6.8819199,7.6409001,6.4769702,1,
8387,0,2017,0,0.0469799,0.0402685,0.912752,0,5.1700802,3.77107,7.3986201,6.75701,7.7936902,6.5611901,1,
8388,0,2017,0,0.201342,0.033557,0.624161,0,4.5629802,5.0172801,7.6989102,6.0426302,7.84306,6.08178,1,
8389,0,2017,0,0,0.355705,0.557047,0,5.3619099,4.1108699,7.9337502,5.0367599,7.9247599,5.0910201,1,
8390,0,2017,0,0,0.355705,0.0402685,0,4.1108699,3.43399,7.99507,5.1399398,8.0328503,5.1700802,1,
8391,0,2017,0,0.0738255,0.208054,0.718121,0,5.4925199,4.1108699,8.0511503,5.6261301,8.1491299,6.0029202,2,
8392,0,2017,0,0.0402685,0.0201342,0.939597,0,6.1855202,5.2121201,8.1335897,5.8923302,8.26688,5.6261301,3,
8393,0,2017,0,0.0805369,0.120805,0.798658,0,6.7446799,3.77107,8.2297802,5.0367599,8.3810997,5.9716501,1,
8394,0,2017,0,0,0.838926,0.127517,0,7.17624,4.5629802,8.1865301,5.3094902,8.48948,4.7957902,1,
8399,0,2017,0,0,0.0469799,0.221477,0,7.2730899,5.0172801,8.0052004,5.3619099,8.5910702,6.41817,1,
8400,0,2017,0,0,0,0.0536913,0,7.29036,5.6082301,7.78442,5.8603802,8.6858597,7.0833602,4,
8401,0,2017,0,0,0.147651,0,0,7.4285798,4.2207098,7.5029898,5.0172801,8.7741899,7.40765,3,
8402,0,2017,0,0,0.114094,0,0,7.6203299,4.6928701,7.1182499,5.8888798,8.8565998,7.4934502,1,
8403,2,2017,1,0,0.208054,0.14094,0,6.20612,4.1108699,7.70608,5.9025402,7.56182,5.2121201,2,
8444,0,2017,0,0,0.114094,0,0,6.1310301,4.51086,5.1985002,3.77107,9.0487299,5.6021199,3,0
8445,0,2017,0,0,0.758389,0,0,3.43399,4.51086,6.3846798,4.82586,8.9814796,4.51086,2,0
8446,0,2017,0,0,0.510067,0,0,6.3596802,0,7.02847,4.51086,8.9103603,4.51086,2,10.4167004
8447,0,2017,0,0,0.765101,0,0,6.9921498,0,7.3146901,4.8542099,8.8351002,4.82586,0,0
8448,0,2017,0,0,0.892617,0,0,7.3950601,5.0910201,7.4023199,4.5629802,8.7554998,3.43399,0,0
8449,0,2017,0,0,0.14094,0,0,7.6932402,5.4925199,7.41505,5.2631798,8.6714697,0,0,0
8450,0,2017,0,0,0.704698,0,0,7.9278698,5.2508898,7.5099201,6.4109201,8.5831804,4.7957902,0,
8451,0,2017,0,0,0,0.033557,0.033557,8.1184797,5.4847999,7.48316,5.8183298,8.4912996,5.7500601,0,
8452,0,2017,0,0.0872483,0.0805369,0.677852,0.0536913,8.0840702,4.2207098,7.4716301,6.5883799,8.3961201,6.0722799,0,
8453,0,2017,0,0,0.456376,0.288591,0,7.99828,0,7.5669098,6.9289699,8.2913198,4.1108699,0,
8454,0,2017,0,0,0.436242,0.134228,0,7.9304399,0,7.5416999,6.3910499,8.1845703,4.6928701,6,
8455,0,2017,0,0,0.355705,0,0,7.8769102,3.77107,7.5352001,5.9537301,8.0840702,4.6928701,0,
8456,0,2017,0,0,0.308725,0,0,7.8707099,3.43399,7.6156502,5.8062201,7.9825902,5.8183298,2,
8457,0,2017,0,0,0.275168,0.120805,0,7.80302,3.77107,7.73315,5.8183298,7.7812901,3.43399,0,
8458,0,2017,0,0,0.221477,0.469799,0,7.6535201,3.43399,7.86057,5.35186,7.5081701,5.7071099,0,
8459,0,2017,0,0,0.147651,0,0,7.4854298,4.45263,8.00208,5.6490402,7.14079,5.5434499,0,
8460,0,2017,0,0,0.14094,0.161074,0,7.3188601,4.45263,8.09062,5.5434499,6.5883799,5.6261301,1,
8461,0,2017,0,0,0.0939597,0,0,7.1728101,4.1108699,8.1940804,6.5390801,5.5570998,5.9414201,2,
8462,0,2017,0,0,0,0.228188,0,7.19484,6.3596802,8.3023901,6.6982698,5.4925199,6.55302,2,
8463,0,2017,0,0.255034,0.120805,0.610738,0,7.1884599,4.9064898,8.4095602,5.35186,6.73523,5.2631798,7,
8464,0,2017,0,0,0.597315,0.402685,0,7.0188198,0,8.3576603,5.7266598,7.2511501,5.5570998,1,
8465,0,2017,0,0,0.395973,0.604027,0,6.9005499,0,8.2060299,6.55302,7.56703,6.4906502,0,
8466,0,2017,0,0,0.355705,0.644295,0,6.98138,4.2207098,8.0272598,5.8957601,7.6902299,6.6109099,1,
8467,0,2017,0,0,0.966443,0.033557,0,6.8299799,4.9064898,7.8095102,5.8378801,7.5110002,5.3619099,1,
8468,0,2017,0,0,0.946309,0.0536913,0,6.8057199,5.0367599,7.5309401,6.2648902,7.3017502,5.6261301,1,
8469,0,2017,0,0,0.691275,0.308725,0,6.8062701,3.43399,7.1441698,6.8490901,6.8367801,6.53053,0,
8470,0,2017,0,0,0,1,0,5.8923302,5.9025402,6.5099902,6.99933,6.0029202,6.1289001,1,
8471,0,2017,0,0,0.436242,0.409396,0,5.0367599,3.77107,4.9064898,7.1672101,5.1985002,4.2207098,0,
8472,0,2017,0,0,0.348993,0.61745,0.0067114,6.4748302,4.5629802,5.1399398,6.5875301,6.4416099,5.2121201,0,
8473,0,2017,0,0,0.0469799,0,0,7.1229601,4.8542099,5.3814301,5.7266598,7.1020298,0,0,
8474,0,2017,0,0.483221,0.295302,0.221477,0,7.19484,0,5.8021202,5.0910201,7.3863201,6.0426302,1,
8475,0,2017,0,0.624161,0,0.375839,0,6.92767,5.4357901,6.8362598,6.3404298,7.5449901,6.0956998,1,
8476,0,2017,0,0.0671141,0.268456,0.550336,0,6.5521002,4.1108699,7.3336802,6.9302602,7.5293899,5.1700802,1,
8477,0,2017,0,0,0.42953,0.161074,0,6.0001602,0,7.66435,6.0527101,7.58813,4.1108699,1,
8478,0,2017,0,0,0.241611,0,0,5.8183298,4.2207098,7.9124198,4.6928701,7.7176199,5.6261301,2,
8479,0,2017,0,0,0.61745,0,0,6.1835999,5.2631798,7.9967098,5.9025402,7.8680201,0,0,
8480,0,2017,0,0,0.120805,0.852349,0,5.6261301,4.51086,8.0186501,5.3094902,8.0219097,5.0172801,1,
8481,0,2017,0,0,0.308725,0.691275,0,0,4.1108699,8.0757799,5.0367599,8.1687403,5.4847999,1,
8482,0,2017,0,0,0.449664,0.550336,0,6.2516699,0,8.1223001,4.7957902,8.3046303,5.8378801,2,
8483,0,2017,0,0,0,1,0,6.8857002,5.35186,8.0562401,4.82586,8.4288502,6.4864802,2,
8488,0,2017,0,0,0,0.154362,0,6.7345901,5.5503201,8.0068998,5.2121201,8.5421696,6.8439999,4,
8489,0,2017,0,0.0067114,0.0201342,0.174497,0,6.78369,5.1985002,7.7901602,4.1108699,8.64575,7.2445302,6,
8490,0,2017,0,0.449664,0.181208,0.033557,0,7.0833602,4.5629802,7.51476,5.1399398,8.7407999,7.0915298,1,
8491,0,2017,0,0,0.181208,0.0671141,0,7.3873601,4.6928701,7.1410699,5.8957601,8.8284197,7.0974202,2,
8532,0,2017,0,0,0.0604027,0,0,5.5503201,4.82586,3.43399,4.8542099,9.0242701,6.1136799,1,0
8533,0,2017,0,0,0.362416,0,0,5.4357901,3.43399,6.08178,5.3814301,8.9533901,3.43399,3,0
8534,0,2017,0,0.0671141,0.0134228,0,0,6.7044001,5.0910201,6.8665099,5.7266598,8.87784,5.3814301,4,8.3333302
8535,0,2017,0,0,0,0,0,7.2125301,5.3909101,6.8057199,5.7853599,8.7970896,6.0576701,3,0
8536,0,2017,0,0,0.0067114,0.0805369,0,7.5500002,5.2121201,6.9675899,5.3094902,8.7106199,6.44731,1,4.1666698
8537,0,2017,0,0,0.409396,0,0,7.7954502,0,6.9719701,6.3985901,8.6179199,4.51086,1,0
8538,0,2017,0,0,0.0201342,0.456376,0,7.9956298,5.0367599,7.1770301,6.8991699,8.5186005,5.6919298,1,
8539,0,2017,0,0.174497,0,0.0536913,0.624161,8.1669998,5.5959301,7.0871501,6.8383298,8.4126101,6.36904,0,
8540,0,2017,0,0,0.114094,0.677852,0,8.2351198,4.1108699,7.0613298,7.04001,8.3006496,5.4925199,1,
8541,0,2017,0,0,0.302013,0.248322,0,8.1717701,0,7.25633,6.8723502,8.1845703,4.7957902,1,
8542,0,2017,0,0,0.255034,0.0604027,0,8.1171598,4.1108699,7.1672101,5.9191098,8.0521498,5.0367599,4,
8543,0,2017,0,0,0.483221,0,0,8.0805902,3.43399,7.1533499,5.0367599,7.91681,5.5570998,1,
8544,0,2017,0,0,0.308725,0.0671141,0,7.9562502,3.43399,7.31249,4.6928701,7.7936101,5.9319801,2,
8545,0,2017,0,0,0.275168,0.214765,0,7.7446799,3.43399,7.4712,4.7957902,7.6449399,6.2934198,1,
8546,0,2017,0,0,0.416107,0.167785,0,7.4960999,4.1108699,7.67065,3.43399,7.40516,6.0029202,3,
8547,0,2017,0,0.033557,0.409396,0.167785,0,7.2219901,0,7.8011398,3.43399,7.00529,4.82586,1,
8548,0,2017,0,0,0.610738,0.0402685,0,7.0097198,4.1108699,7.9282799,0,6.23809,5.0910201,1,
8549,0,2017,0,0,0.0671141,0,0,6.8123102,3.43399,8.06637,6.3473902,4.1108699,3.77107,0,
8550,0,2017,0,0,0,0,0,6.8894601,5.9716501,8.20226,6.9167299,6.3145299,6.0650301,2,
8551,0,2017,0,0.0872483,0.0536913,0.154362,0,7.0656099,5.0172801,8.3303699,6.4047999,6.94803,5.6021199,10,
8552,0,2017,0,0,0.0872483,0,0,7.2627902,5.3619099,8.3713398,6.32621,7.3606,0,0,
8553,0,2017,0,0,0.973154,0.0268456,0,7.3728299,4.9064898,8.2244701,5.8301501,7.6667199,5.6919298,0,
8554,0,2017,0,0,0.765101,0.234899,0,7.2886801,3.43399,8.0534296,4.7957902,7.8843699,5.7361498,3,
8555,0,2017,0,0,0.832215,0.134228,0,6.8490901,4.7957902,7.8494,5.0172801,7.7276702,5.1985002,1,
8556,0,2017,0,0,0.738255,0,0,6.3808098,5.8603802,7.59865,4.82586,7.4587898,4.1108699,0,
8557,0,2017,0,0,0.590604,0.409396,0,6.56389,0,7.2808399,6.3070898,7.1331,6.0451698,1,
8558,0,2017,0,0,0.033557,0.966443,0,6.65835,5.0172801,6.8852301,6.2415199,6.8023901,6.3362002,1,
8559,0,2017,0,0,0.489933,0.315436,0,6.6222,4.1108699,6.5611901,6.82096,6.6605701,0,4,
8560,0,2017,0,0,0.657718,0.342282,0,6.8880501,4.5629802,6.5943198,6.55302,6.8927202,5.7853599,1,
8561,0,2017,0,0,0.308725,0.637584,0,7.27353,4.2207098,5.0910201,5.4357901,6.8383298,5.6021199,2,
8562,0,2017,0,0,0.288591,0.711409,0,7.5327501,0,6.0375199,5.0910201,6.9675899,6.12675,0,
8563,0,2017,0,0,0.275168,0.724832,0,7.3245602,3.77107,6.9100499,5.98037,7.1634402,5.5570998,2,
8564,0,2017,0,0,0.241611,0.422819,0,7.09866,3.43399,7.3765502,6.9005499,7.14079,4.8542099,1,
8565,0,2017,0,0,0.0201342,0.234899,0,6.8766799,4.9064898,7.6944499,6.5566702,7.2607999,6.2516699,0,
8566,0,2017,0,0,0.241611,0.751678,0,6.8230901,3.43399,7.77107,5.9025402,7.4758401,5.7071099,2,
8567,0,2017,0,0,0,0,0,6.9285402,5.6546102,7.7711501,6.32621,7.69771,0,0,
8568,0,2017,0,0,0.456376,0.375839,0,6.3473902,3.43399,7.8051901,5.4925199,7.9019299,4.7957902,5,
8569,0,2017,0,0,0.268456,0.718121,0,0,3.43399,7.8902702,5.1700802,8.08214,4.82586,2,
8570,0,2017,0,0,0.0134228,0.986577,0,5.6919298,5.0910201,7.95192,5.1985002,8.2400398,5.6970401,2,
8571,0,2017,0,0,0.107383,0.187919,0,6.0375199,4.7957902,7.8563399,5.0172801,8.3792105,5.8378801,1,
8576,0,2017,0,0,0.0536913,0,0,5.4847999,4.5629802,7.8021898,4.9064898,8.5029898,6.7979202,1,
8577,0,2017,0,0,0.100671,0.0872483,0,5.8603802,4.5629802,7.7495499,5.8183298,8.6141396,6.94803,2,
8578,0,2017,0,0,0.516779,0.134228,0,6.6455798,0,7.4523101,4.45263,8.7148104,6.4484401,1,
8579,0,2017,0,0.0671141,0.0671141,0.771812,0,7.0451698,4.8542099,7.03058,5.9319801,8.8067102,6.46945,1,
8580,4,2017,1,0,1,0,0,6.6635199,5.3909101,7.9439402,5.6021199,7.8459702,5.4925199,1,
8607,0,2017,0,0.221477,0.0872483,0.268456,0,7.3257399,4.6928701,7.4096298,6.29496,7.1410699,6.6758499,1,
8608,0,2017,0,0.738255,0,0.261745,0,6.87572,5.4847999,7.5669098,5.7071099,6.7905798,6.1640301,1,
8609,0,2017,0,0.0469799,0.328859,0.33557,0,6.28722,3.43399,7.75702,5.6021199,5.7500601,4.2207098,5,
8610,0,2017,0,0,0.033557,0,0,5.7810798,5.0172801,7.9421201,6.2363701,5.2631798,6.0426302,1,
8611,0,2017,0,0,0.0067114,0,0,6.0527101,4.6928701,8.1105003,6.2363701,6.59516,5.0172801,1,
8612,0,2017,0,0.120805,0.174497,0.671141,0,6.4650998,4.45263,8.2608805,6.41817,7.1728101,6.10252,2,
8613,0,2017,0,0,1,0,0,6.78369,6.0426302,8.3797503,5.8957601,7.5357099,5.4357901,0,
8614,0,2017,0,0,1,0,0,6.9719701,6.46945,8.2457399,4.51086,7.7743402,5.7853599,0,
8615,0,2017,0,0,1,0,0,7.1182499,5.5434499,8.0966702,3.77107,7.9770999,6.2648902,1,
8616,0,2017,0,0,1,0,0,6.5815101,5.6546102,7.9320102,5.35186,7.8494701,5.3619099,0,
8617,0,2017,0,0,0.684564,0.315436,0,4.82586,4.2207098,7.7327199,5.1985002,7.65027,5.9025402,1,
8618,0,2017,0,0,0.711409,0.288591,0,5.2631798,4.51086,7.5097899,0,7.4472899,6.42414,2,
8619,0,2017,0,0.0067114,0.422819,0.355705,0.214765,5.7680202,0,7.2976398,5.0367599,7.2876301,6.4047999,1,
8620,0,2017,0,0,0.134228,0.805369,0,6.3910499,4.5629802,7.1399398,6.1539502,7.10325,5.0367599,0,
